"gene","p"
"SNRPA1",0.229494545440314
"RP11-102L12.2",0.229676076072842
"RBM12B-AS1",0.229896115618864
"LIF",0.229898834950807
"FBXL19",0.229904597639313
"DTL",0.229936570446489
"VLDLR",0.229938821096241
"LACC1",0.229952220025936
"LINC00950",0.230002670431782
"LOC100127886",0.230067308320358
"ORMDL3",0.23012780047572
"HAVCR1",0.230193256830703
"EIF4G3",0.23020323093809
"AJ606316 /// LOC644135",0.230215868723128
"SNTA1",0.230256261481385
"RP11-295G20.2",0.230319495210309
"DCK",0.230399856121156
"TRAPPC2L",0.230414076859366
"CT55",0.230499726510781
"KIFC2",0.230510844691481
"AVPI1",0.230527681783418
"HPSE2",0.230550178839886
"TPGS2",0.230556540809563
"C1orf216",0.230586210300261
"P4HTM",0.230607808127942
"APOBEC1",0.230662325748115
"KIAA2022",0.230667171362634
"FBXL21",0.23072358937368
"CELSR3-AS1",0.230751663047423
"ASH2L",0.230777658935282
"PRRC2C",0.230800660972075
"SORBS3",0.23089589413193
"C6orf57",0.230976765867451
"ATAT1",0.231000631849606
"C14orf182",0.231043993273868
"MIR133A1HG",0.231084299670801
"SNHG19",0.231181257739627
"LPAR3",0.231207332520363
"HAUS5",0.231259564281597
"FIGLA",0.231307360830582
"NFYC-AS1",0.231316315653568
"RP11-349E4.1",0.231328031910474
"SLC28A3",0.231353783551469
"ABCG4",0.231390019400878
"CD5L",0.23151508449035
"PPP1R16A",0.231669333328536
"C9orf50",0.23168116334289
"GUSBP2",0.231741382418665
"TTN-AS1",0.23179753049246
"WDR48",0.231824602593223
"TSNARE1",0.231870088865885
"ADAM17",0.231940143024101
"SCN8A",0.231987708982863
"PRO2949",0.232027493505348
"SPTSSA",0.23205249432103
"DTX3L",0.232082591949228
"TRMT112",0.232084687827883
"PITPNA",0.232120084717934
"CLIC3",0.232136835860957
"VPS11",0.232146156145411
"SMYD5",0.232159108672987
"ZMYM3",0.232170886838589
"ZNF808",0.232203334052755
"C8orf74",0.232233472123066
"RRAGA",0.23226680181788
"TMEM35",0.232293214172454
"IRAK3",0.232299751073567
"ADAM15",0.232329373507984
"SMIM4",0.232361988342422
"COX7A2",0.232492488978949
"GAGE1 /// GAGE12B /// GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE12J /// GAGE13 /// GAGE2D /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7",0.232539832754793
"RP11-803D5.4",0.232550983442768
"DDX41",0.232551856617347
"DPP3",0.232681519164005
"C7orf73 /// LOC101930655 /// SLC13A4",0.232692326881179
"TMPRSS13",0.232740451603743
"ZNF160",0.232740518029223
"NDST3",0.232747509969246
"BAK1",0.232783972593853
"AX746670 /// RP11-171I2.2 /// TTN",0.232791324533053
"CALCR",0.232900446537598
"RRN3",0.232973582752004
"RNF135",0.233047105898605
"PRPF40B",0.233113519876336
"CDY1 /// CDY1B /// CDY2A /// CDY2B",0.233229193767683
"ALKBH6",0.233242553800362
"MLST8",0.233282158298417
"C1QTNF9B-AS1",0.233282395988911
"HINT3",0.233339903465031
"RP5-930J4.4",0.23335042059534
"BC042825 /// RP1-179N16.6",0.233356155380175
"LOC101929631",0.233391134841493
"CACNA1A /// LOC100507353",0.233433836676446
"PALMD",0.233442055886012
"DALRD3",0.233533262633773
"SSSCA1",0.23364656273657
"GOLGA8CP /// GOLGA8DP /// GOLGA8EP /// GOLGA8F /// GOLGA8G",0.233692681891173
"CSNK1G2",0.233708330192833
"ADD3-AS1",0.233711093983821
"MGC12488",0.233741869748462
"NUDT6",0.23380414094207
"C12orf43",0.233858651192977
"CDK4",0.233878259166796
"DACT2",0.233888084023757
"NPR1",0.233930675360856
"UBC",0.233988840676338
"ABCA6",0.23399380765263
"SLC7A8",0.23401147199682
"AX746699",0.234014527010808
"HPN",0.234129304622968
"SLC16A9",0.234212939372341
"KCNIP2",0.234287382443167
"TSN",0.23430707185858
"PRMT6",0.234392381081272
"RP1-178F10.1",0.234431947846328
"SSX2 /// SSX2B",0.234459774001314
"USP2-AS1",0.234481634729818
"OLFML1",0.234551491551146
"LINC00919",0.234556365253225
"CCDC167",0.234558615089036
"DAB2IP",0.234641151601389
"SPATA3-AS1",0.234701108136703
"TP53BP1",0.234705820590149
"HAUS4 /// MIR4707",0.234742689560216
"MCMBP",0.234764638508669
"LINC00315",0.234778664037134
"LOC101928917",0.234786189187827
"MNX1",0.234866152424
"UGGT1",0.23491391323252
"RUNX3",0.234916882658508
"AC005256.1",0.234938790458705
"PSMA8",0.235100753386412
"CACTIN",0.235120769249457
"H3F3A",0.235262800629467
"DUSP5P1",0.235294999503301
"CASP2",0.23532588963902
"TLK1",0.235329594945145
"RCOR2",0.235345214473198
"SLC43A3",0.235352185390471
"PBXIP1",0.235396794862586
"TMEM40",0.235402102677602
"CD81",0.235405404615579
"KRTAP9-3",0.235492134898214
"ERI1",0.235527457779062
"LOC101926951 /// PCDH20",0.235643846779303
"STMN1",0.235711507965522
"LSG1",0.235746925643373
"GS1-24F4.2",0.235756206143966
"C15orf41",0.235959117653403
"CCDC22",0.236007651265033
"NDFIP2",0.236010172896655
"LDLR",0.236013719025425
"BC069804 /// SMAD1",0.236044399741297
"NMBR",0.236092179583446
"CLN5",0.236093990589588
"NMUR1",0.236159913647076
"RAB43",0.236175181369152
"THOC5",0.236186017277655
"CARM1",0.236254572012188
"SNRPD1",0.236289631194977
"NME7",0.236294399274262
"FAM151A",0.236300123533458
"TMEM140",0.236320597360077
"PIP5K1A",0.236333803612691
"NCKAP1",0.236351867446816
"RAPGEFL1",0.236355917439945
"FAM89A /// MIR1182",0.236460958120543
"LRIF1",0.236501525424506
"ELFN2",0.236535467655728
"DEFB4A /// DEFB4B",0.236581908985329
"GGT7",0.236637553325422
"FKBP6",0.236647883472029
"MYRIP",0.236730318360799
"PIH1D3",0.236775573584712
"MESP2",0.236785914083853
"LOC100505609",0.236808465787839
"LOC101929552",0.23684664299157
"LOC400891",0.236871633994377
"PPAPDC1B",0.236876421659414
"LINC01272",0.236959206744504
"C9orf9",0.237083063812021
"NDUFB3",0.237126031986887
"NEFH",0.237164709503647
"PRSS22",0.237212455525454
"SPACA4",0.237300423839357
"TRIM55",0.237332745500501
"EFHC2",0.23734131539566
"LOC101927396",0.237366381985412
"TXNDC11",0.237394185367881
"LINC01186",0.237406754447854
"ZPBP2",0.237419953587124
"ZNF778",0.237428099592666
"SDC2",0.237631565817443
"EVI2A",0.237631581614677
"FLRT1",0.23764779737634
"AK055055 /// RP11-752D24.2",0.237773127889387
"SPIN2A /// SPIN2B",0.237777660465682
"DPY19L1",0.237796714210405
"ZFP62",0.23780079758699
"GJB4",0.237806421242329
"LOC101805491 /// TMEM247",0.23781613544876
"ATP13A4",0.23782871506616
"APOL4",0.237847348241116
"MSX2",0.237862615233014
"TXNDC16",0.237891918271019
"DOLPP1",0.237927638642928
"TANGO2",0.237974264632809
"CLSTN1",0.237993206758122
"MPG",0.238022486109493
"C22orf31",0.238043802464737
"AMOTL2",0.238074417661504
"LOC101927411",0.238098821640725
"SNORD116-17 /// SNORD116-19 /// SNORD116-20 /// SNORD116-21 /// SNORD116@",0.238147277746938
"RP5-1092A3.4",0.238171657189977
"NMB",0.238175565814531
"OR13C4",0.238207092490361
"RP11-29P20.1",0.238229896101418
"CCL18",0.23831960244938
"PDZRN3",0.238323212839305
"AGRN",0.238399235449155
"CAMKK2",0.238409679788875
"ADAM23",0.238432042069482
"RP11-399O19.9",0.238466679772001
"LINC00887",0.238495064205673
"AP001063.1",0.238568237499243
"BAIAP2L2",0.238609289222029
"SNORA43",0.238720682886355
"RP11-873E20.1",0.238723354817654
"GLB1 /// TMPPE",0.2387235339388
"RP1-130G2.1",0.238754146497867
"DISP1",0.238771325015196
"OR6B1",0.238964440619813
"FAM71F2",0.238966277768005
"BC039485 /// LOC284930",0.239112264296673
"APBB1",0.239160756622448
"LOC339593",0.239181386182771
"TRPM6",0.23926018724152
"PNKP",0.239264682576319
"BOK",0.239417564471951
"PLA2G2D",0.239547088018107
"TMPRSS3",0.239613031582915
"CES3",0.239681317216586
"LOC101927273",0.2397340022122
"PCDHAC2",0.239752145584463
"MORC3",0.239760931261876
"KERA",0.239829077071107
"CEACAM3",0.239891632230451
"B3GNT8",0.239906628403975
"LOC102724511",0.239998088871207
"CSF1R",0.240017847642106
"FECH",0.240081057693837
"BCOR",0.240082081745942
"SLC37A3",0.240139311128606
"ADAD1",0.240145452448958
"EOGT",0.240214500763836
"LPAL2",0.240214862933298
"RP13-379O24.2",0.240307746234298
"SH2B2",0.240425993588784
"ATP1A2",0.240432251564819
"MCF2",0.240448582526631
"TAF1D",0.240450557466741
"MBNL1",0.240493571874548
"ALG3",0.240505368094003
"PSKH1",0.24051681417575
"CHCHD7",0.24051956203068
"NLRC3",0.24056952862333
"LOC101927123",0.240668227219419
"GALR2",0.240691988876944
"IL6",0.240756935825495
"GRHL3",0.240765172678474
"EED",0.240791647690245
"ZNF785",0.240799863086719
"SUN3",0.240868250132614
"LOC101928002",0.240909849637586
"USP37",0.240931622512128
"LOC654841",0.240963499404659
"CYGB",0.240967141865244
"MALRD1",0.240977715697738
"RHOBTB1",0.240990182882174
"CSTA",0.24100850603327
"ERMP1",0.241047030938632
"COL9A2",0.241059110643123
"ASAP1-IT1",0.241236991342752
"IL1RN",0.241256654485261
"PYCARD",0.241258525978541
"DLEU7-AS1",0.241265413430092
"LTB4R",0.241308043335233
"HBM",0.241427519097019
"LOC101929787",0.241490843710032
"CSRNP3",0.241528822876731
"CHIT1",0.241528918196
"ATP5G2",0.241535230045641
"MAFG",0.241543677585706
"LOC101929109",0.241575684580384
"RP11-550I24.2",0.241602258203697
"DLL4",0.241641301100917
"PCCA",0.241654886395037
"BLOC1S1-RDH5 /// RDH5",0.24168259657915
"DMWD",0.241765224450494
"RP11-315F22.1",0.241839645472936
"PTPRE",0.241862139694079
"U91328.2",0.24188403193327
"KCNJ16",0.241898857694479
"PRDX3",0.242120234900445
"NXPH4",0.24214579001584
"PSG5",0.242177921710576
"SLC22A2",0.242179587064442
"SNX33",0.242188323850952
"LOC284513",0.242202444986963
"TMEM131",0.242218799840825
"FOXO4",0.242389028359988
"FAM87A /// FAM87B",0.242395463194368
"S100A1",0.242397349593562
"RP1-286D6.5",0.242398503394403
"WRN",0.242512394053113
"DNAJB2",0.24271122299589
"HRCT1",0.242834243129466
"ANKRD36",0.242872783767902
"TAS2R41",0.24287989517134
"DESI2",0.24294474008366
"PGBD5",0.242954718261664
"RBBP4",0.242975115992013
"CCAR1",0.243029423402804
"ULBP1",0.243226941488963
"TK2",0.243264258834752
"AZU1",0.243301877885002
"KCTD2",0.243306007470749
"NMT2",0.243353711771345
"PLIN5",0.243380624808968
"DAG1",0.243481576908182
"MICALL2",0.243505008460061
"BC032899 /// RP11-396C23.2",0.243532979499202
"NLGN2",0.243545887002814
"C17orf51",0.24354805449649
"SLC4A9",0.243569150486948
"FIRRE",0.24357555381358
"BOLA2",0.243576219450931
"LOC101927640",0.243579861367599
"HSPA12B",0.243610928871401
"GNAT3",0.243621664772824
"CYP3A7-CYP3AP1",0.243639839757372
"BEST4",0.243639941597821
"SMOC1",0.243640120407919
"PMEPA1",0.243684935987832
"LINC01233",0.243855721027025
"AMT",0.243937168363448
"FAM96A",0.244028115055078
"PARP12",0.244063679073229
"PKNOX2",0.244087698439256
"TEK",0.244095125681276
"TNFAIP2",0.244104764331554
"BACE2",0.244240226532934
"PGS1",0.244301411033841
"ZNF177 /// ZNF559-ZNF177",0.244311315644283
"WNK3",0.244365662526193
"LOC101927534",0.244375106472108
"ZFHX3",0.244486977248795
"ITPA",0.244528854092324
"LCNL1",0.244579253624973
"MYH2",0.244702536063751
"IGHD /// IGHG1 /// IGHM",0.244758631052649
"SMARCE1P2 /// SMARCE1P2",0.244809500672663
"APOPT1",0.244916629342438
"KIAA1045",0.244947083889297
"SHROOM4",0.244991655804702
"UGT2B17",0.244992798270178
"ZNF483",0.245008074866959
"RNF144A-AS1",0.245027641317652
"DIAPH2",0.24505150038294
"CNR2",0.245063942757756
"SERPINC1",0.245084076754195
"CYP2U1",0.245152097093935
"C12orf79",0.245270223116371
"LINC00319",0.245275808196719
"NPC1L1",0.245282430473743
"MIR7-3HG",0.245290620712919
"YIPF5",0.245314109332866
"EIF2B2",0.245348995493389
"USP43",0.24553075299474
"DOPEY2",0.245535958036286
"LOC284454 /// MIR23A /// MIR24-2",0.245591941460968
"NXPH3",0.245643922875945
"PXDC1",0.245694764321536
"POLR2B",0.245719394020488
"TMEM253",0.24572785300918
"ELP5",0.245748776798668
"KIAA0319L",0.245764963692426
"BPIFA1",0.245887968692312
"CEACAM19",0.24589405940083
"CTDSPL",0.245942991446987
"LOC101927274",0.245955867482328
"ENOSF1",0.246147227896368
"INTS9",0.246201402667025
"ZBTB8B",0.246233391267828
"PSMA1",0.24623376138939
"BTN3A2 /// BTN3A3",0.246253206867491
"RP3-333B15.4",0.246318850219035
"G3BP1",0.246344463621055
"CLDN10",0.246350939546724
"FAM221B",0.246393720558752
"AUNIP",0.246426477170029
"WDR59",0.246463140217488
"GRIN2A",0.246498721487097
"HIST1H3C",0.246611163707398
"BAZ1B",0.246722484514552
"EMG1",0.246784999745077
"ASCL5",0.246809693320355
"DIP2A",0.246833682723035
"PCDHGA9",0.246864807594421
"GNRH2",0.247036243908323
"PSMG3",0.247057521802709
"SULT4A1",0.247065488450639
"ZNRD1",0.247072667313456
"NR3C1",0.247081846429092
"DOC2B",0.247103747655314
"CORT",0.247133426923641
"CPE",0.247142711288705
"KRTAP7-1",0.247156795543972
"RAD51D",0.247169282820052
"GANC",0.247199252627664
"C3orf36",0.247223351538932
"DNAJB9",0.247251259829823
"PF4V1",0.247293919140672
"LHX5",0.247312170766097
"LOC101927248",0.247323581435032
"DUX1",0.24732925278257
"FBXW5",0.247423885341837
"LOC101928140",0.247445290449415
"USP1",0.247465720182417
"DACT1",0.247516442824527
"ID2 /// ID2B",0.247647716556317
"LOC101929497",0.247657758905669
"C18orf49 /// ZCCHC2",0.24770061095853
"DOCK9-AS2",0.247735789124695
"NACC1",0.247805702133561
"ADIRF",0.247863997823191
"TRPC4",0.247894195980769
"AGPAT4-IT1",0.24807379888057
"DOK6",0.248113413179941
"ZMYND8",0.248178890402539
"DENR",0.248180248347495
"CLEC5A",0.248192754201282
"IKZF2",0.248194661278002
"ITGB2-AS1",0.248374327167017
"AGBL5",0.248401582315348
"CELSR2",0.248465029265203
"MAB21L2",0.248522607997417
"CREB5",0.248543044312407
"PCDH10",0.248544824429628
"IRX5",0.248558721915364
"TSPO",0.248563275069657
"MUS81",0.248570176519936
"C14orf80",0.248618669902341
"PCDH11X",0.248641487707997
"PIGT",0.248651164918392
"HECW2",0.248665039425872
"ATXN7L1",0.248670265717072
"SMYD3",0.248679241192484
"CD84",0.248687170702947
"ZNF830",0.248725175426715
"INHBE",0.248730603502744
"ARHGEF4 /// LOC101930241",0.248759348837431
"HMGN1",0.248804947005324
"LOC146513",0.248821050993065
"APLF",0.248823055442266
"LPPR5",0.248826780850861
"VWDE",0.248834653024768
"NCOA2",0.248863047252222
"RP11-677O4.2",0.248891575222916
"STAG3",0.248908177454735
"NINJ1",0.248910789150827
"HCG4B",0.248914375501257
"LIN7A",0.24892267881601
"S100B",0.248942966554894
"PPAP2B",0.248956891558518
"LOC101928435",0.249019850228889
"LOC101929597 /// TBCD",0.249020935972716
"LINC00599 /// MIR124-1",0.249036607951052
"GTF3A",0.249043129376262
"CABP5",0.249055825241524
"AC009502.4",0.249072498422314
"PSMD14",0.249075510461994
"GTPBP3",0.249095968564578
"ANKRD13D",0.249144095402497
"BPIFA4P",0.249149871335061
"PI4K2A",0.249164150799059
"TRAPPC2",0.249348176835567
"CCM2",0.249365620861576
"EPHA8",0.249377420516627
"MMP8",0.249410535378506
"LINC00555",0.249425162093804
"SERPINA7",0.249488421794568
"EXTL3",0.249488444315113
"LRRC36",0.249535776073712
"PDAP1",0.249548942760434
"TTTY8 /// TTTY8B",0.249597661344343
"IPP",0.249619750584256
"NOL3",0.249707477635532
"CTBP1-AS",0.24977383941867
"AMMECR1",0.249790846682492
"FBLN5",0.249909974274368
"ATAD3A",0.249983267929204
"SNTG2",0.250014839966483
"LEAP2",0.250043027728761
"RUVBL1",0.250132390565994
"DENND5B",0.250187488113036
"PTEN",0.250230900489479
"SHANK2",0.250293616556525
"TG",0.25029915648535
"TRAPPC1",0.250327934361505
"PCDHGA11 /// PCDHGC3",0.250352703649311
"GDA",0.250354448298812
"C9orf163",0.250376818469015
"SMIM3",0.250410905024329
"SLC12A9",0.250417397408083
"SENCR",0.250445966778092
"RP11-355F16.1",0.250535488449534
"PACS1",0.250556983040102
"LOC101927668",0.250560310073054
"IGLC1 /// IGLV3-25 /// IGLV3-25",0.250575977109735
"ENKUR",0.250709213205764
"CEP55",0.250781313658521
"TMEM223",0.250975924827425
"POLD3",0.251056094385728
"TNNT1",0.251079512558926
"OR5K1",0.251098438572994
"PLAUR",0.251105028313165
"ZNF664",0.25115413826234
"RAB6A /// RAB6C /// WTH3DI",0.251227669902468
"PSG11 /// PSG3",0.25124485605743
"LINC00620",0.251367318362085
"RPL27A",0.251389774730996
"IPO7",0.251411724833213
"LOC101927410",0.251422186060276
"ANXA2P1",0.251431181260871
"RPS6KB1",0.251503206534829
"SUCO",0.251551073335074
"LOC100507462",0.251591805129615
"MBTPS2",0.251628653507564
"BAALC",0.25176496298573
"SASH1",0.251787442641109
"PAFAH1B1",0.251794169437664
"SIK2",0.251842636376434
"PLA2G2F",0.251933626477513
"CCDC90B",0.251952650589791
"PAGR1",0.251986005749882
"HMMR",0.252283714470511
"MUC12",0.252287706218905
"SLX4IP",0.252291983201506
"ILKAP",0.252346003593504
"TBATA",0.252363259055971
"CROCCP3",0.252447691484148
"OR7E156P",0.252569986452451
"COX3 /// LOC101929612",0.252721944888407
"COPB2",0.252763511548632
"PPP1R12B",0.252772406602462
"LOC100506834",0.252796511653863
"RASD2",0.252800092596878
"MYH16",0.252841933816723
"LINC01420",0.252870613191728
"TAS1R2",0.252940273563812
"IL18BP",0.253003502997727
"RP11-471G13.5",0.25301593678199
"XXyac-YX155B6.7",0.253017895972823
"NRGN",0.253024783269748
"ZFAND2A",0.253034637280888
"TH",0.253040426690031
"RSPH1",0.253047968779972
"ALPP /// ALPPL2",0.253175011330075
"CTD-2366F13.2",0.253181509173311
"MAST1",0.253203771600181
"MANSC1",0.253248538035202
"RASGRP1",0.253281781611674
"HRH4",0.253283687022566
"ERICH1",0.253295208063454
"ITGB8",0.253311878573275
"ACER3",0.2533402923074
"DNAJA1P4 /// DNAJA1P4",0.25336518986082
"TAS2R3",0.253375307686905
"IHH",0.253385819717591
"BC032026 /// RP11-526I2.1",0.253416242623857
"RNASE11",0.253464810721267
"HMGCS2",0.253544332740255
"RP11-465I4.3",0.253557108693767
"SLC39A4",0.25359568788607
"CFH",0.25360067642258
"MX1",0.253616539340018
"FAM21C /// LOC101930591",0.253636462966336
"BC017398 /// CTD-2314B22.3 /// DQ786293 /// DUXAP10 /// LL22NC03-N64E9.1",0.253653804184943
"BC042811 /// RP11-340I6.8",0.25365658595989
"TSPAN4",0.253743410452441
"IGLV4-60 /// IGLV4-60",0.253763096252043
"NEK4",0.253792712112953
"CD244",0.253813539345315
"PLA2G6",0.253954174448532
"LSM2",0.253971906545363
"FNDC7",0.254029259565006
"ARL8A",0.25405030065417
"C3orf35",0.254068554610526
"LOC101928852 /// ZNF720",0.254076450629395
"LOC149373",0.254119058425249
"IQGAP2",0.254141887472881
"KRTAP9-2 /// KRTAP9-8",0.254225704944074
"CYFIP2",0.254249885756364
"RP3-337H4.8",0.254263231183728
"UNC13B",0.254324824997493
"C12orf66",0.254341394041547
"KRT40",0.25440910987433
"NSUN5P1 /// NSUN5P2",0.254573846379111
"DDIT4",0.254691388708295
"LOC100996696 /// PABPC4",0.254725658991786
"SLC12A8",0.254727301452076
"GABRR1",0.254777814518949
"ZNF663P",0.254783097475296
"BRINP2",0.254805504891717
"LOC100652770",0.254841210528203
"STX19",0.254871320840705
"CRLF2",0.254901341619713
"BBIP1 /// LOC100130175",0.254913880747774
"IGLJ3",0.254965541991077
"SPACA6P",0.254980084150637
"PRPF19",0.254990760854134
"ERICH3-AS1",0.255016297678016
"ZBTB17",0.25507248981828
"EIF3I",0.255191922131549
"LOC100128175",0.255281457066378
"SCPEP1",0.255283920531983
"LINC00529",0.255381742570693
"SRXN1",0.255494497397896
"GADD45GIP1",0.255506372916275
"AFF4",0.255578093687595
"IL15RA",0.255587503679675
"IFNA1 /// IFNA13",0.255683970181061
"BC069004",0.255712279316337
"HSD17B12",0.255805067615319
"C14orf23",0.255822838077842
"EPHA6",0.255830424498777
"ENTPD3",0.255847991338668
"C1orf74",0.2558949959527
"CSH1 /// CSHL1 /// GH1 /// GH2",0.255922610813988
"STK24",0.255974700763139
"SLC4A4",0.255974780459801
"HSPE1",0.256134903126209
"FHOD3",0.256139319998839
"MKNK1-AS1",0.256139772483575
"GZMA",0.256178610873002
"PTPRS",0.256202131627194
"IQCD",0.256271356106305
"LECT1",0.256274603229153
"METTL25",0.256280339005874
